country,state,date,confirmed,deaths,recovered
Bahrain,N/A,3/17/2020 12:00:00 AM,228,1,81
Bahrain,N/A,3/18/2020 12:00:00 AM,256,1,88
Bangladesh,N/A,3/8/2020 12:00:00 AM,3,0,0
Bangladesh,N/A,3/9/2020 12:00:00 AM,3,0,0
Bangladesh,N/A,3/10/2020 12:00:00 AM,3,0,0
Bangladesh,N/A,3/11/2020 12:00:00 AM,3,0,0
Bangladesh,N/A,3/12/2020 12:00:00 AM,3,0,0
Bangladesh,N/A,3/13/2020 12:00:00 AM,3,0,0
Bangladesh,N/A,3/14/2020 12:00:00 AM,3,0,0
Bangladesh,N/A,3/15/2020 12:00:00 AM,5,0,0
Bangladesh,N/A,3/16/2020 12:00:00 AM,8,0,2
Bangladesh,N/A,3/17/2020 12:00:00 AM,10,0,3
Bangladesh,N/A,3/18/2020 12:00:00 AM,14,1,3
Barbados,N/A,3/17/2020 12:00:00 AM,2,0,0
Barbados,N/A,3/18/2020 12:00:00 AM,2,0,0
Belarus,N/A,2/28/2020 12:00:00 AM,1,0,0
Belarus,N/A,2/29/2020 12:00:00 AM,1,0,0
Belarus,N/A,3/1/2020 12:00:00 AM,1,0,0
Belarus,N/A,3/2/2020 12:00:00 AM,1,0,0
Belarus,N/A,3/3/2020 12:00:00 AM,1,0,0
Belarus,N/A,3/4/2020 12:00:00 AM,6,0,0
Belarus,N/A,3/5/2020 12:00:00 AM,6,0,0
Belarus,N/A,3/6/2020 12:00:00 AM,6,0,0
Belarus,N/A,3/7/2020 12:00:00 AM,6,0,0
Belarus,N/A,3/8/2020 12:00:00 AM,6,0,0
Belarus,N/A,3/9/2020 12:00:00 AM,6,0,1
Belarus,N/A,3/10/2020 12:00:00 AM,9,0,3
Belarus,N/A,3/11/2020 12:00:00 AM,9,0,3
Belarus,N/A,3/12/2020 12:00:00 AM,12,0,3
Belarus,N/A,3/13/2020 12:00:00 AM,27,0,3
Belarus,N/A,3/14/2020 12:00:00 AM,27,0,3
Belarus,N/A,3/15/2020 12:00:00 AM,27,0,3
Belarus,N/A,3/16/2020 12:00:00 AM,36,0,3
Belarus,N/A,3/17/2020 12:00:00 AM,36,0,3
Belarus,N/A,3/18/2020 12:00:00 AM,51,0,5
Belgium,N/A,2/4/2020 12:00:00 AM,1,0,0
Belgium,N/A,2/5/2020 12:00:00 AM,1,0,0
Belgium,N/A,2/6/2020 12:00:00 AM,1,0,0
Belgium,N/A,2/7/2020 12:00:00 AM,1,0,0
Belgium,N/A,2/8/2020 12:00:00 AM,1,0,0
Belgium,N/A,2/9/2020 12:00:00 AM,1,0,0
Belgium,N/A,2/10/2020 12:00:00 AM,1,0,0
Belgium,N/A,2/11/2020 12:00:00 AM,1,0,0
Belgium,N/A,2/12/2020 12:00:00 AM,1,0,0
Belgium,N/A,2/13/2020 12:00:00 AM,1,0,0
Belgium,N/A,2/14/2020 12:00:00 AM,1,0,0
Belgium,N/A,2/15/2020 12:00:00 AM,1,0,0
Belgium,N/A,2/16/2020 12:00:00 AM,1,0,0
Belgium,N/A,2/17/2020 12:00:00 AM,1,0,1
Belgium,N/A,2/18/2020 12:00:00 AM,1,0,1
Belgium,N/A,2/19/2020 12:00:00 AM,1,0,1
Belgium,N/A,2/20/2020 12:00:00 AM,1,0,1
Belgium,N/A,2/21/2020 12:00:00 AM,1,0,1
Belgium,N/A,2/22/2020 12:00:00 AM,1,0,1
Belgium,N/A,2/23/2020 12:00:00 AM,1,0,1
Belgium,N/A,2/24/2020 12:00:00 AM,1,0,1
Belgium,N/A,2/25/2020 12:00:00 AM,1,0,1
Belgium,N/A,2/26/2020 12:00:00 AM,1,0,1
Belgium,N/A,2/27/2020 12:00:00 AM,1,0,1
Belgium,N/A,2/28/2020 12:00:00 AM,1,0,1
Belgium,N/A,2/29/2020 12:00:00 AM,1,0,1
Belgium,N/A,3/1/2020 12:00:00 AM,2,0,1
Belgium,N/A,3/2/2020 12:00:00 AM,8,0,1
Belgium,N/A,3/3/2020 12:00:00 AM,13,0,1
Belgium,N/A,3/4/2020 12:00:00 AM,23,0,1
Belgium,N/A,3/5/2020 12:00:00 AM,50,0,1
Belgium,N/A,3/6/2020 12:00:00 AM,109,0,1
Belgium,N/A,3/7/2020 12:00:00 AM,169,0,1
Belgium,N/A,3/8/2020 12:00:00 AM,200,0,1
Belgium,N/A,3/9/2020 12:00:00 AM,239,0,1
Belgium,N/A,3/10/2020 12:00:00 AM,267,0,1
Belgium,N/A,3/11/2020 12:00:00 AM,314,3,1
Belgium,N/A,3/12/2020 12:00:00 AM,314,3,1
Belgium,N/A,3/13/2020 12:00:00 AM,559,3,1
Belgium,N/A,3/14/2020 12:00:00 AM,689,4,1
Belgium,N/A,3/15/2020 12:00:00 AM,886,4,1
Belgium,N/A,3/16/2020 12:00:00 AM,1058,5,1
Belgium,N/A,3/17/2020 12:00:00 AM,1243,10,1
Belgium,N/A,3/18/2020 12:00:00 AM,1486,14,31
Benin,N/A,3/16/2020 12:00:00 AM,1,0,0
Benin,N/A,3/17/2020 12:00:00 AM,1,0,0
Benin,N/A,3/18/2020 12:00:00 AM,2,0,0
Bhutan,N/A,3/6/2020 12:00:00 AM,1,0,0
Bhutan,N/A,3/7/2020 12:00:00 AM,1,0,0
Bhutan,N/A,3/8/2020 12:00:00 AM,1,0,0
Bhutan,N/A,3/9/2020 12:00:00 AM,1,0,0
Bhutan,N/A,3/10/2020 12:00:00 AM,1,0,0
Bhutan,N/A,3/11/2020 12:00:00 AM,1,0,0
Bhutan,N/A,3/12/2020 12:00:00 AM,1,0,0
Bhutan,N/A,3/13/2020 12:00:00 AM,1,0,0
Bhutan,N/A,3/14/2020 12:00:00 AM,1,0,0
Bhutan,N/A,3/15/2020 12:00:00 AM,1,0,0
Bhutan,N/A,3/16/2020 12:00:00 AM,1,0,0
Bhutan,N/A,3/17/2020 12:00:00 AM,1,0,0
Bhutan,N/A,3/18/2020 12:00:00 AM,1,0,0
Bolivia,N/A,3/11/2020 12:00:00 AM,2,0,0
Bolivia,N/A,3/12/2020 12:00:00 AM,2,0,0
Bolivia,N/A,3/13/2020 12:00:00 AM,3,0,0
Bolivia,N/A,3/14/2020 12:00:00 AM,10,0,0
Bolivia,N/A,3/15/2020 12:00:00 AM,10,0,0
Bolivia,N/A,3/16/2020 12:00:00 AM,11,0,0
Bolivia,N/A,3/17/2020 12:00:00 AM,11,0,0
Bolivia,N/A,3/18/2020 12:00:00 AM,12,0,0
Bosnia and Herzegovina,N/A,3/5/2020 12:00:00 AM,2,0,0
Bosnia and Herzegovina,N/A,3/6/2020 12:00:00 AM,2,0,0
Bosnia and Herzegovina,N/A,3/7/2020 12:00:00 AM,3,0,0
Bosnia and Herzegovina,N/A,3/8/2020 12:00:00 AM,3,0,0
Bosnia and Herzegovina,N/A,3/9/2020 12:00:00 AM,3,0,0
Bosnia and Herzegovina,N/A,3/10/2020 12:00:00 AM,5,0,0
Bosnia and Herzegovina,N/A,3/11/2020 12:00:00 AM,7,0,0
Bosnia and Herzegovina,N/A,3/12/2020 12:00:00 AM,11,0,0
Bosnia and Herzegovina,N/A,3/13/2020 12:00:00 AM,13,0,0
Bosnia and Herzegovina,N/A,3/14/2020 12:00:00 AM,18,0,0
Bosnia and Herzegovina,N/A,3/15/2020 12:00:00 AM,24,0,0
Bosnia and Herzegovina,N/A,3/16/2020 12:00:00 AM,25,0,0
Bosnia and Herzegovina,N/A,3/17/2020 12:00:00 AM,26,0,2
Bosnia and Herzegovina,N/A,3/18/2020 12:00:00 AM,38,0,2
Brazil,N/A,2/26/2020 12:00:00 AM,1,0,0
Brazil,N/A,2/27/2020 12:00:00 AM,1,0,0
Brazil,N/A,2/28/2020 12:00:00 AM,1,0,0
Brazil,N/A,2/29/2020 12:00:00 AM,2,0,0
Brazil,N/A,3/1/2020 12:00:00 AM,2,0,0
Brazil,N/A,3/2/2020 12:00:00 AM,2,0,0
Brazil,N/A,3/3/2020 12:00:00 AM,2,0,0
Brazil,N/A,3/4/2020 12:00:00 AM,4,0,0
Brazil,N/A,3/5/2020 12:00:00 AM,4,0,0
Brazil,N/A,3/6/2020 12:00:00 AM,13,0,0
Brazil,N/A,3/7/2020 12:00:00 AM,13,0,0
Brazil,N/A,3/8/2020 12:00:00 AM,20,0,0
Brazil,N/A,3/9/2020 12:00:00 AM,25,0,0
Brazil,N/A,3/10/2020 12:00:00 AM,31,0,0
Brazil,N/A,3/11/2020 12:00:00 AM,38,0,0
Brazil,N/A,3/12/2020 12:00:00 AM,52,0,0
Brazil,N/A,3/13/2020 12:00:00 AM,151,0,0
Brazil,N/A,3/14/2020 12:00:00 AM,151,0,0
Brazil,N/A,3/15/2020 12:00:00 AM,162,0,0
Brazil,N/A,3/16/2020 12:00:00 AM,200,0,1
Brazil,N/A,3/17/2020 12:00:00 AM,321,1,2
Brazil,N/A,3/18/2020 12:00:00 AM,372,3,2
Brunei,N/A,3/9/2020 12:00:00 AM,1,0,0
Brunei,N/A,3/10/2020 12:00:00 AM,1,0,0
Brunei,N/A,3/11/2020 12:00:00 AM,11,0,0
Brunei,N/A,3/12/2020 12:00:00 AM,11,0,0
Brunei,N/A,3/13/2020 12:00:00 AM,37,0,0
Brunei,N/A,3/14/2020 12:00:00 AM,40,0,0
Brunei,N/A,3/15/2020 12:00:00 AM,50,0,0
Brunei,N/A,3/16/2020 12:00:00 AM,54,0,0
Brunei,N/A,3/17/2020 12:00:00 AM,56,0,0
Brunei,N/A,3/18/2020 12:00:00 AM,68,0,0
Bulgaria,N/A,3/8/2020 12:00:00 AM,4,0,0
Bulgaria,N/A,3/9/2020 12:00:00 AM,4,0,0
Bulgaria,N/A,3/10/2020 12:00:00 AM,4,0,0
Bulgaria,N/A,3/11/2020 12:00:00 AM,7,1,0
Bulgaria,N/A,3/12/2020 12:00:00 AM,7,1,0
Bulgaria,N/A,3/13/2020 12:00:00 AM,23,1,0
Bulgaria,N/A,3/14/2020 12:00:00 AM,41,2,0
Bulgaria,N/A,3/15/2020 12:00:00 AM,51,2,0
Bulgaria,N/A,3/16/2020 12:00:00 AM,52,2,0
Bulgaria,N/A,3/17/2020 12:00:00 AM,67,2,0
Bulgaria,N/A,3/18/2020 12:00:00 AM,92,2,0
Burkina Faso,N/A,3/10/2020 12:00:00 AM,1,0,0
Burkina Faso,N/A,3/11/2020 12:00:00 AM,2,0,0
Burkina Faso,N/A,3/12/2020 12:00:00 AM,2,0,0
Burkina Faso,N/A,3/13/2020 12:00:00 AM,2,0,0
Burkina Faso,N/A,3/14/2020 12:00:00 AM,2,0,0
Burkina Faso,N/A,3/15/2020 12:00:00 AM,3,0,0
Burkina Faso,N/A,3/16/2020 12:00:00 AM,15,0,0
Burkina Faso,N/A,3/17/2020 12:00:00 AM,15,0,0
Burkina Faso,N/A,3/18/2020 12:00:00 AM,20,1,0
Cambodia,N/A,1/27/2020 12:00:00 AM,1,0,0
Cambodia,N/A,1/28/2020 12:00:00 AM,1,0,0
Cambodia,N/A,1/29/2020 12:00:00 AM,1,0,0
Cambodia,N/A,1/30/2020 12:00:00 AM,1,0,0
Cambodia,N/A,1/31/2020 12:00:00 AM,1,0,0
Cambodia,N/A,2/1/2020 12:00:00 AM,1,0,0
Cambodia,N/A,2/2/2020 12:00:00 AM,1,0,0
Cambodia,N/A,2/3/2020 12:00:00 AM,1,0,0
Cambodia,N/A,2/4/2020 12:00:00 AM,1,0,0
Cambodia,N/A,2/5/2020 12:00:00 AM,1,0,0
Cambodia,N/A,2/6/2020 12:00:00 AM,1,0,0
Cambodia,N/A,2/7/2020 12:00:00 AM,1,0,0
Cambodia,N/A,2/8/2020 12:00:00 AM,1,0,0
Cambodia,N/A,2/9/2020 12:00:00 AM,1,0,0
Cambodia,N/A,2/10/2020 12:00:00 AM,1,0,0
Cambodia,N/A,2/11/2020 12:00:00 AM,1,0,0
Cambodia,N/A,2/12/2020 12:00:00 AM,1,0,1
Cambodia,N/A,2/13/2020 12:00:00 AM,1,0,1
Cambodia,N/A,2/14/2020 12:00:00 AM,1,0,1
Cambodia,N/A,2/15/2020 12:00:00 AM,1,0,1
Cambodia,N/A,2/16/2020 12:00:00 AM,1,0,1
Cambodia,N/A,2/17/2020 12:00:00 AM,1,0,1
Cambodia,N/A,2/18/2020 12:00:00 AM,1,0,1
Cambodia,N/A,2/19/2020 12:00:00 AM,1,0,1
Cambodia,N/A,2/20/2020 12:00:00 AM,1,0,1
Cambodia,N/A,2/21/2020 12:00:00 AM,1,0,1
Cambodia,N/A,2/22/2020 12:00:00 AM,1,0,1
Cambodia,N/A,2/23/2020 12:00:00 AM,1,0,1
Cambodia,N/A,2/24/2020 12:00:00 AM,1,0,1
Cambodia,N/A,2/25/2020 12:00:00 AM,1,0,1
Cambodia,N/A,2/26/2020 12:00:00 AM,1,0,1
Cambodia,N/A,2/27/2020 12:00:00 AM,1,0,1
Cambodia,N/A,2/28/2020 12:00:00 AM,1,0,1
Cambodia,N/A,2/29/2020 12:00:00 AM,1,0,1
Cambodia,N/A,3/1/2020 12:00:00 AM,1,0,1
Cambodia,N/A,3/2/2020 12:00:00 AM,1,0,1
Cambodia,N/A,3/3/2020 12:00:00 AM,1,0,1
Cambodia,N/A,3/4/2020 12:00:00 AM,1,0,1
Cambodia,N/A,3/5/2020 12:00:00 AM,1,0,1
Cambodia,N/A,3/6/2020 12:00:00 AM,1,0,1
Cambodia,N/A,3/7/2020 12:00:00 AM,1,0,1
Cambodia,N/A,3/8/2020 12:00:00 AM,2,0,1
Cambodia,N/A,3/9/2020 12:00:00 AM,2,0,1
Cambodia,N/A,3/10/2020 12:00:00 AM,2,0,1
Cambodia,N/A,3/11/2020 12:00:00 AM,3,0,1
Cambodia,N/A,3/12/2020 12:00:00 AM,3,0,1
Cambodia,N/A,3/13/2020 12:00:00 AM,5,0,1
Cambodia,N/A,3/14/2020 12:00:00 AM,7,0,1
Cambodia,N/A,3/15/2020 12:00:00 AM,7,0,1
Cambodia,N/A,3/16/2020 12:00:00 AM,7,0,1
Cambodia,N/A,3/17/2020 12:00:00 AM,33,0,1
Cambodia,N/A,3/18/2020 12:00:00 AM,35,0,1
Cameroon,N/A,3/6/2020 12:00:00 AM,1,0,0
Cameroon,N/A,3/7/2020 12:00:00 AM,1,0,0
Cameroon,N/A,3/8/2020 12:00:00 AM,2,0,0
Cameroon,N/A,3/9/2020 12:00:00 AM,2,0,0
Cameroon,N/A,3/10/2020 12:00:00 AM,2,0,0
Cameroon,N/A,3/11/2020 12:00:00 AM,2,0,0
Cameroon,N/A,3/12/2020 12:00:00 AM,2,0,0
Cameroon,N/A,3/13/2020 12:00:00 AM,2,0,0
Cameroon,N/A,3/14/2020 12:00:00 AM,2,0,0
Cameroon,N/A,3/15/2020 12:00:00 AM,2,0,0
Cameroon,N/A,3/16/2020 12:00:00 AM,4,0,0
Cameroon,N/A,3/17/2020 12:00:00 AM,10,0,0
Cameroon,N/A,3/18/2020 12:00:00 AM,10,0,0
Canada,Alberta,3/6/2020 12:00:00 AM,1,0,0
Canada,Alberta,3/7/2020 12:00:00 AM,2,0,0
Canada,Alberta,3/8/2020 12:00:00 AM,4,0,0
Canada,Alberta,3/9/2020 12:00:00 AM,7,0,0
Canada,Alberta,3/10/2020 12:00:00 AM,7,0,0
Canada,Alberta,3/11/2020 12:00:00 AM,19,0,0
Canada,Alberta,3/12/2020 12:00:00 AM,19,0,0
Canada,Alberta,3/13/2020 12:00:00 AM,29,0,0
Canada,Alberta,3/14/2020 12:00:00 AM,29,0,0
Canada,Alberta,3/15/2020 12:00:00 AM,39,0,0
Canada,Alberta,3/16/2020 12:00:00 AM,56,0,0
Canada,Alberta,3/17/2020 12:00:00 AM,74,0,0
Canada,Alberta,3/18/2020 12:00:00 AM,97,0,0
Canada,British Columbia,1/28/2020 12:00:00 AM,1,0,0
Canada,British Columbia,1/29/2020 12:00:00 AM,1,0,0
Canada,British Columbia,1/30/2020 12:00:00 AM,1,0,0
Canada,British Columbia,1/31/2020 12:00:00 AM,1,0,0
Canada,British Columbia,2/1/2020 12:00:00 AM,1,0,0
Canada,British Columbia,2/2/2020 12:00:00 AM,1,0,0
Canada,British Columbia,2/3/2020 12:00:00 AM,1,0,0
Canada,British Columbia,2/4/2020 12:00:00 AM,1,0,0
Canada,British Columbia,2/5/2020 12:00:00 AM,2,0,0
Canada,British Columbia,2/6/2020 12:00:00 AM,2,0,0
Canada,British Columbia,2/7/2020 12:00:00 AM,4,0,0
Canada,British Columbia,2/8/2020 12:00:00 AM,4,0,0
Canada,British Columbia,2/9/2020 12:00:00 AM,4,0,0
Canada,British Columbia,2/10/2020 12:00:00 AM,4,0,0
Canada,British Columbia,2/11/2020 12:00:00 AM,4,0,0
Canada,British Columbia,2/12/2020 12:00:00 AM,4,0,0
Canada,British Columbia,2/13/2020 12:00:00 AM,4,0,0
Canada,British Columbia,2/14/2020 12:00:00 AM,4,0,0
Canada,British Columbia,2/15/2020 12:00:00 AM,4,0,0
Canada,British Columbia,2/16/2020 12:00:00 AM,4,0,0
Canada,British Columbia,2/17/2020 12:00:00 AM,5,0,0
Canada,British Columbia,2/18/2020 12:00:00 AM,5,0,0
Canada,British Columbia,2/19/2020 12:00:00 AM,5,0,0
Canada,British Columbia,2/20/2020 12:00:00 AM,5,0,0
Canada,British Columbia,2/21/2020 12:00:00 AM,6,0,0
Canada,British Columbia,2/22/2020 12:00:00 AM,6,0,0
Canada,British Columbia,2/23/2020 12:00:00 AM,6,0,0
Canada,British Columbia,2/24/2020 12:00:00 AM,6,0,0
Canada,British Columbia,2/25/2020 12:00:00 AM,7,0,0
Canada,British Columbia,2/26/2020 12:00:00 AM,7,0,0
Canada,British Columbia,2/27/2020 12:00:00 AM,7,0,3
Canada,British Columbia,2/28/2020 12:00:00 AM,7,0,3
Canada,British Columbia,2/29/2020 12:00:00 AM,8,0,3
Canada,British Columbia,3/1/2020 12:00:00 AM,8,0,3
Canada,British Columbia,3/2/2020 12:00:00 AM,8,0,3
Canada,British Columbia,3/3/2020 12:00:00 AM,9,0,3
Canada,British Columbia,3/4/2020 12:00:00 AM,12,0,3
Canada,British Columbia,3/5/2020 12:00:00 AM,13,0,3
Canada,British Columbia,3/6/2020 12:00:00 AM,21,0,3
Canada,British Columbia,3/7/2020 12:00:00 AM,21,0,4
Canada,British Columbia,3/8/2020 12:00:00 AM,27,0,4
Canada,British Columbia,3/9/2020 12:00:00 AM,32,1,4
Canada,British Columbia,3/10/2020 12:00:00 AM,32,1,4
Canada,British Columbia,3/11/2020 12:00:00 AM,39,1,4
Canada,British Columbia,3/12/2020 12:00:00 AM,46,1,4
Canada,British Columbia,3/13/2020 12:00:00 AM,64,1,4
Canada,British Columbia,3/14/2020 12:00:00 AM,64,1,4
Canada,British Columbia,3/15/2020 12:00:00 AM,73,1,4
Canada,British Columbia,3/16/2020 12:00:00 AM,103,4,4
Canada,British Columbia,3/17/2020 12:00:00 AM,103,4,4
Canada,British Columbia,3/18/2020 12:00:00 AM,186,7,4
Canada,Grand Princess,3/13/2020 12:00:00 AM,2,0,0
Canada,Grand Princess,3/14/2020 12:00:00 AM,2,0,0
Canada,Grand Princess,3/15/2020 12:00:00 AM,2,0,0
Canada,Grand Princess,3/16/2020 12:00:00 AM,2,0,0
Canada,Grand Princess,3/17/2020 12:00:00 AM,8,0,0
Canada,Grand Princess,3/18/2020 12:00:00 AM,9,0,0
Canada,Manitoba,3/13/2020 12:00:00 AM,4,0,0
Canada,Manitoba,3/14/2020 12:00:00 AM,4,0,0
Canada,Manitoba,3/15/2020 12:00:00 AM,4,0,0
Canada,Manitoba,3/16/2020 12:00:00 AM,7,0,0
Canada,Manitoba,3/17/2020 12:00:00 AM,8,0,0
Canada,Manitoba,3/18/2020 12:00:00 AM,15,0,0
Canada,New Brunswick,3/11/2020 12:00:00 AM,1,0,0
Canada,New Brunswick,3/12/2020 12:00:00 AM,1,0,0
Canada,New Brunswick,3/13/2020 12:00:00 AM,1,0,0
Canada,New Brunswick,3/14/2020 12:00:00 AM,1,0,0
Canada,New Brunswick,3/15/2020 12:00:00 AM,2,0,0
Canada,New Brunswick,3/16/2020 12:00:00 AM,6,0,0
Canada,New Brunswick,3/17/2020 12:00:00 AM,8,0,0
Canada,New Brunswick,3/18/2020 12:00:00 AM,11,0,0
Canada,Newfoundland and Labrador,3/15/2020 12:00:00 AM,1,0,0
Canada,Newfoundland and Labrador,3/16/2020 12:00:00 AM,1,0,0
Canada,Newfoundland and Labrador,3/17/2020 12:00:00 AM,3,0,0
Canada,Newfoundland and Labrador,3/18/2020 12:00:00 AM,3,0,0
Canada,Nova Scotia,3/16/2020 12:00:00 AM,5,0,0
Canada,Nova Scotia,3/17/2020 12:00:00 AM,7,0,0
Canada,Nova Scotia,3/18/2020 12:00:00 AM,12,0,0
Canada,Ontario,1/26/2020 12:00:00 AM,1,0,0
Canada,Ontario,1/27/2020 12:00:00 AM,1,0,0
Canada,Ontario,1/28/2020 12:00:00 AM,1,0,0
Canada,Ontario,1/29/2020 12:00:00 AM,1,0,0
Canada,Ontario,1/30/2020 12:00:00 AM,1,0,0
Canada,Ontario,1/31/2020 12:00:00 AM,3,0,0
Canada,Ontario,2/1/2020 12:00:00 AM,3,0,0
Canada,Ontario,2/2/2020 12:00:00 AM,3,0,0
Canada,Ontario,2/3/2020 12:00:00 AM,3,0,0
Canada,Ontario,2/4/2020 12:00:00 AM,3,0,0
Canada,Ontario,2/5/2020 12:00:00 AM,3,0,0
Canada,Ontario,2/6/2020 12:00:00 AM,3,0,0
Canada,Ontario,2/7/2020 12:00:00 AM,3,0,0
Canada,Ontario,2/8/2020 12:00:00 AM,3,0,0
Canada,Ontario,2/9/2020 12:00:00 AM,3,0,0
Canada,Ontario,2/10/2020 12:00:00 AM,3,0,0
Canada,Ontario,2/11/2020 12:00:00 AM,3,0,0
Canada,Ontario,2/12/2020 12:00:00 AM,3,0,1
Canada,Ontario,2/13/2020 12:00:00 AM,3,0,1
Canada,Ontario,2/14/2020 12:00:00 AM,3,0,1
Canada,Ontario,2/15/2020 12:00:00 AM,3,0,1
Canada,Ontario,2/16/2020 12:00:00 AM,3,0,1
Canada,Ontario,2/17/2020 12:00:00 AM,3,0,1
Canada,Ontario,2/18/2020 12:00:00 AM,3,0,1
Canada,Ontario,2/19/2020 12:00:00 AM,3,0,1
Canada,Ontario,2/20/2020 12:00:00 AM,3,0,1
Canada,Ontario,2/21/2020 12:00:00 AM,3,0,3
Canada,Ontario,2/22/2020 12:00:00 AM,3,0,3
Canada,Ontario,2/23/2020 12:00:00 AM,3,0,3
Canada,Ontario,2/24/2020 12:00:00 AM,4,0,3
Canada,Ontario,2/25/2020 12:00:00 AM,4,0,3
Canada,Ontario,2/26/2020 12:00:00 AM,4,0,3
Canada,Ontario,2/27/2020 12:00:00 AM,6,0,3
Canada,Ontario,2/28/2020 12:00:00 AM,6,0,3
Canada,Ontario,2/29/2020 12:00:00 AM,11,0,3
Canada,Ontario,3/1/2020 12:00:00 AM,15,0,3
Canada,Ontario,3/2/2020 12:00:00 AM,18,0,3
Canada,Ontario,3/3/2020 12:00:00 AM,20,0,3
Canada,Ontario,3/4/2020 12:00:00 AM,20,0,3
Canada,Ontario,3/5/2020 12:00:00 AM,22,0,3
Canada,Ontario,3/6/2020 12:00:00 AM,25,0,3
Canada,Ontario,3/7/2020 12:00:00 AM,28,0,4
Canada,Ontario,3/8/2020 12:00:00 AM,29,0,4
Canada,Ontario,3/9/2020 12:00:00 AM,34,0,4
Canada,Ontario,3/10/2020 12:00:00 AM,36,0,4
Canada,Ontario,3/11/2020 12:00:00 AM,41,0,4
Canada,Ontario,3/12/2020 12:00:00 AM,42,0,4
Canada,Ontario,3/13/2020 12:00:00 AM,74,0,4
Canada,Ontario,3/14/2020 12:00:00 AM,79,0,4
Canada,Ontario,3/15/2020 12:00:00 AM,104,0,4
Canada,Ontario,3/16/2020 12:00:00 AM,177,0,5
Canada,Ontario,3/17/2020 12:00:00 AM,185,1,5
Canada,Ontario,3/18/2020 12:00:00 AM,221,1,5
Canada,Prince Edward Island,3/15/2020 12:00:00 AM,1,0,0
Canada,Prince Edward Island,3/16/2020 12:00:00 AM,1,0,0
Canada,Prince Edward Island,3/17/2020 12:00:00 AM,1,0,0
Canada,Prince Edward Island,3/18/2020 12:00:00 AM,1,0,0
Canada,Quebec,2/28/2020 12:00:00 AM,1,0,0
Canada,Quebec,2/29/2020 12:00:00 AM,1,0,0
Canada,Quebec,3/1/2020 12:00:00 AM,1,0,0
Canada,Quebec,3/2/2020 12:00:00 AM,1,0,0
Canada,Quebec,3/3/2020 12:00:00 AM,1,0,0
Canada,Quebec,3/4/2020 12:00:00 AM,1,0,0
Canada,Quebec,3/5/2020 12:00:00 AM,2,0,0
Canada,Quebec,3/6/2020 12:00:00 AM,2,0,0
Canada,Quebec,3/7/2020 12:00:00 AM,3,0,0
Canada,Quebec,3/8/2020 12:00:00 AM,4,0,0
Canada,Quebec,3/9/2020 12:00:00 AM,4,0,0
Canada,Quebec,3/10/2020 12:00:00 AM,4,0,0
Canada,Quebec,3/11/2020 12:00:00 AM,8,0,0
Canada,Quebec,3/12/2020 12:00:00 AM,9,0,0
Canada,Quebec,3/13/2020 12:00:00 AM,17,0,0
Canada,Quebec,3/14/2020 12:00:00 AM,17,0,0
Canada,Quebec,3/15/2020 12:00:00 AM,24,0,0
Canada,Quebec,3/16/2020 12:00:00 AM,50,0,0
Canada,Quebec,3/17/2020 12:00:00 AM,74,0,0
Canada,Quebec,3/18/2020 12:00:00 AM,94,0,0
Canada,Saskatchewan,3/13/2020 12:00:00 AM,2,0,0
Canada,Saskatchewan,3/14/2020 12:00:00 AM,2,0,0
Canada,Saskatchewan,3/15/2020 12:00:00 AM,2,0,0
Canada,Saskatchewan,3/16/2020 12:00:00 AM,7,0,0
Canada,Saskatchewan,3/17/2020 12:00:00 AM,7,0,0
Canada,Saskatchewan,3/18/2020 12:00:00 AM,8,0,0
Central African Republic,N/A,3/15/2020 12:00:00 AM,1,0,0
Central African Republic,N/A,3/16/2020 12:00:00 AM,1,0,0
Central African Republic,N/A,3/17/2020 12:00:00 AM,1,0,0
Central African Republic,N/A,3/18/2020 12:00:00 AM,1,0,0
Chile,N/A,3/3/2020 12:00:00 AM,1,0,0
Chile,N/A,3/4/2020 12:00:00 AM,1,0,0
Chile,N/A,3/5/2020 12:00:00 AM,4,0,0
Chile,N/A,3/6/2020 12:00:00 AM,4,0,0
Chile,N/A,3/7/2020 12:00:00 AM,4,0,0
Chile,N/A,3/8/2020 12:00:00 AM,8,0,0
Chile,N/A,3/9/2020 12:00:00 AM,8,0,0
Chile,N/A,3/10/2020 12:00:00 AM,13,0,0
Chile,N/A,3/11/2020 12:00:00 AM,23,0,0
Chile,N/A,3/12/2020 12:00:00 AM,23,0,0
Chile,N/A,3/13/2020 12:00:00 AM,43,0,0
Chile,N/A,3/14/2020 12:00:00 AM,61,0,0
Chile,N/A,3/15/2020 12:00:00 AM,74,0,0
Chile,N/A,3/16/2020 12:00:00 AM,155,0,0
Chile,N/A,3/17/2020 12:00:00 AM,201,0,0
Chile,N/A,3/18/2020 12:00:00 AM,238,0,0
China,Anhui,1/22/2020 12:00:00 AM,1,0,0
China,Anhui,1/23/2020 12:00:00 AM,9,0,0
China,Anhui,1/24/2020 12:00:00 AM,15,0,0
China,Anhui,1/25/2020 12:00:00 AM,39,0,0
China,Anhui,1/26/2020 12:00:00 AM,60,0,0
China,Anhui,1/27/2020 12:00:00 AM,70,0,0
China,Anhui,1/28/2020 12:00:00 AM,106,0,0
China,Anhui,1/29/2020 12:00:00 AM,152,0,2
China,Anhui,1/30/2020 12:00:00 AM,200,0,2
China,Anhui,1/31/2020 12:00:00 AM,237,0,3
